X,Y,Grid ID,Region Name,City Name
43.52279683,17.69866187,AS8660,عسير,ظهران الجنوب
43.54165125,17.69880265,AS8661,عسير,ظهران الجنوب
43.56050584,17.69894161,AS8662,عسير,ظهران الجنوب
43.57681902,17.70122029,AS8663,عسير,ظهران الجنوب
43.58945424,17.69149167,NJ8664,عسير,ظهران الجنوب
44.45514122,17.69972639,NJ8709,نجران,نجران
44.46569335,17.70111036,NJ8710,نجران,نجران
44.48454667,17.70353637,NJ8711,نجران,نجران
44.50340707,17.70358492,NJ8712,نجران,نجران
44.52226754,17.70363166,NJ8713,نجران,نجران
44.54112806,17.70367659,NJ8714,نجران,نجران
44.55998864,17.70371972,NJ8715,نجران,نجران
44.57167084,17.70500593,NJ8716,نجران,نجران
42.22479159,17.70576026,JZ8900,جازان,ابو السداد
42.23587142,17.7056229,JZ8901,جازان,ابو السداد
43.49250504,17.71203912,AS8967,عسير,ظهران الجنوب
43.49375149,17.72429357,AS8967,عسير,ظهران الجنوب
43.50419596,17.71777089,AS8968,عسير,ظهران الجنوب
43.52264893,17.71673365,AS8969,عسير,ظهران الجنوب
43.54153091,17.7136987,AS8970,عسير,ظهران الجنوب
43.5571263,17.71513809,AS8971,عسير,ظهران الجنوب
43.57181423,17.71017152,AS8972,عسير,ظهران الجنوب
44.47469281,17.71334461,NJ9019,نجران,نجران
44.49138558,17.71620784,NJ9020,نجران,نجران
44.50463059,17.72448628,NJ9021,نجران,نجران
44.52221969,17.72170884,NJ9022,نجران,نجران
44.5410821,17.72175382,NJ9023,نجران,نجران
44.55994977,17.71966555,NJ9024,نجران,نجران
44.57105913,17.71897755,NJ9025,نجران,نجران
42.21167439,17.72852279,JZ9210,جازان,ابو السداد
42.22674798,17.72058545,JZ9211,جازان,ابو السداد
42.24066843,17.72130141,JZ9212,جازان,ابو السداد
42.25694936,17.72259987,JZ9213,جازان,الدرب
42.27468453,17.72636861,JZ9214,جازان,الدرب
43.49181436,17.73025929,AS9278,عسير,ظهران الجنوب
43.50404452,17.73452768,AS9279,عسير,ظهران الجنوب
43.52250085,17.73480539,AS9280,عسير,ظهران الجنوب
43.53693471,17.73484556,AS9281,عسير,ظهران الجنوب
44.43685424,17.74393263,NJ9328,نجران,المشعليه
44.44056302,17.7431102,NJ9329,نجران,المشعليه
44.46556115,17.74573448,NJ9330,نجران,المشعليه
44.48442711,17.74536457,NJ9331,نجران,المشعليه
44.50995739,17.73425038,NJ9332,نجران,المشعليه
44.50329143,17.74558074,NJ9332,نجران,المشعليه
44.52421556,17.74035536,NJ9333,نجران,نجران
44.51648676,17.74653622,NJ9333,نجران,نجران
44.53631872,17.74034344,NJ9334,نجران,نجران
44.55300247,17.73329176,NJ9335,نجران,نجران
42.2106767,17.73237302,JZ9523,جازان,ابو السداد
42.21115997,17.74424211,JZ9523,جازان,ابو السداد
42.22227695,17.73817431,JZ9524,جازان,ابو السداد
42.22546934,17.72999433,JZ9524,جازان,ابو السداد
42.23506759,17.73887672,JZ9525,جازان,ابو السداد
42.26655663,17.73277853,JZ9526,جازان,الدرب
42.27626378,17.73586338,JZ9527,جازان,الدرب
43.47448674,17.74606666,AS9590,عسير,ظهران الجنوب
43.48171576,17.7528441,AS9591,عسير,ظهران الجنوب
43.50348798,17.75330017,AS9592,عسير,ظهران الجنوب
43.52238008,17.74952844,AS9593,عسير,ظهران الجنوب
43.53521236,17.74956021,AS9594,عسير,ظهران الجنوب
44.43681392,17.75528751,NJ9641,نجران,المشعليه
44.44665962,17.75766463,NJ9642,نجران,المشعليه
44.46552558,17.75771697,NJ9643,نجران,المشعليه
44.4843916,17.7577675,NJ9644,نجران,المشعليه
44.50325768,17.75781621,NJ9645,نجران,المشعليه
44.51602461,17.75784912,NJ9646,نجران,المشعليه
42.20833602,17.75435897,JZ9838,جازان,ابو السداد
42.22130684,17.75478625,JZ9839,جازان,ابو السداد
42.23217237,17.75675433,JZ9840,جازان,ابو السداد
43.49167865,17.76684525,AS9906,عسير,ظهران الجنوب
43.50116725,17.77072775,AS9907,عسير,ظهران الجنوب
43.51513564,17.76621501,AS9908,عسير,ظهران الجنوب
44.43664624,17.77036258,NJ9956,نجران,المشعليه
44.44661911,17.77083785,NJ9957,نجران,المشعليه
44.46547613,17.77436255,NJ9958,نجران,المشعليه
44.4843429,17.7747581,NJ9959,نجران,المشعليه
44.50321074,17.77481403,NJ9960,نجران,المشعليه
44.51520369,17.77794311,NJ9961,نجران,المشعليه
42.22625421,17.77158405,JZ10156,جازان,ابو السداد
42.23096704,17.76904491,JZ10157,جازان,ابو السداد
43.49205269,17.78249355,AS10223,عسير,ظهران الجنوب
43.49489537,17.78320479,AS10224,عسير,ظهران الجنوب
43.97817345,17.79664488,NJ10249,نجران,حبونا
44.00111965,17.80065957,NJ10250,نجران,حبونا
43.98174316,17.81029934,NJ10568,نجران,حبونا
43.99855086,17.8104545,NJ10569,نجران,حبونا
44.0079429,17.81385725,NJ10570,نجران,حبونا
44.03046006,17.818314,NJ10571,نجران,حبونا
44.05479716,17.81875269,NJ10572,نجران,حبونا
43.98377309,17.82311541,NJ10891,نجران,حبونا
43.9813956,17.83238717,NJ10891,نجران,حبونا
43.99373594,17.82795458,NJ10892,نجران,حبونا
44.01038524,17.82855039,NJ10893,نجران,حبونا
44.03293905,17.82922274,NJ10894,نجران,حبونا
44.05393578,17.82659886,NJ10895,نجران,حبونا
44.06063216,17.82966016,NJ10896,نجران,حبونا
43.98121789,17.84234911,NJ11215,نجران,حبونا
43.98305968,17.8546587,NJ11215,نجران,حبونا
43.99492872,17.8471281,NJ11216,نجران,حبونا
44.0169822,17.84850617,NJ11217,نجران,حبونا
44.03114163,17.84642921,NJ11218,نجران,حبونا
44.05001511,17.84652198,NJ11219,نجران,حبونا
44.06647978,17.84663632,NJ11220,نجران,حبونا
43.9777399,17.85957184,NJ11542,نجران,حبونا
43.99059059,17.85962522,NJ11543,نجران,حبونا
44.01917387,17.86189893,NJ11544,نجران,حبونا
44.02526307,17.86047794,NJ11545,نجران,حبونا
44.03972768,17.85562788,NJ11545,نجران,حبونا
44.05596057,17.85920724,NJ11546,نجران,حبونا
44.06679975,17.85753943,NJ11547,نجران,حبونا
43.09466727,18.05599057,AS15187,عسير,سراة عبيدة
43.10509424,18.05660556,AS15188,عسير,سراة عبيدة
43.12306534,18.06045463,AS15189,عسير,سراة عبيدة
43.14195127,18.06090813,AS15190,عسير,سراة عبيدة
43.1554921,18.05788305,AS15191,عسير,سراة عبيدة
43.17269019,18.06346757,AS15192,عسير,سراة عبيدة
42.81792492,18.07914046,AS15518,عسير,الواديين
42.81324133,18.08037026,AS15518,عسير,الواديين
42.86110609,18.07949247,AS15520,عسير,احد رفيده
42.8933135,18.08106324,AS15522,عسير,احد رفيده
43.07517202,18.0699087,AS15531,عسير,سراة عبيدة
43.08595674,18.07476639,AS15532,عسير,سراة عبيدة
43.10398566,18.07807588,AS15533,عسير,سراة عبيدة
43.12291384,18.07471125,AS15534,عسير,سراة عبيدة
43.14180414,18.07489404,AS15535,عسير,سراة عبيدة
43.16039169,18.07442852,AS15536,عسير,سراة عبيدة
43.17068083,18.06970115,AS15537,عسير,سراة عبيدة
42.80520477,18.08968267,AS15863,عسير,الواديين
42.81616937,18.09027831,AS15864,عسير,الواديين
42.84811958,18.09519574,AS15865,عسير,احد رفيده
42.86101207,18.09022141,AS15866,عسير,احد رفيده
42.87713181,18.09124064,AS15867,عسير,احد رفيده
42.89364195,18.09054042,AS15868,عسير,احد رفيده
43.09014289,18.08736196,AS15878,عسير,سراة عبيدة
43.10583464,18.09256085,AS15879,عسير,سراة عبيدة
43.12272165,18.09277862,AS15880,عسير,سراة عبيدة
43.14161388,18.0929616,AS15881,عسير,سراة عبيدة
43.15500001,18.09335968,AS15882,عسير,سراة عبيدة
42.79925182,18.10187039,AS16210,عسير,الواديين
42.81032077,18.11561212,AS16210,عسير,الواديين
42.81488401,18.10202206,AS16211,عسير,احد رفيده
42.82506417,18.11136757,AS16211,عسير,احد رفيده
42.83909714,18.11178315,AS16212,عسير,احد رفيده
42.8580356,18.10808722,AS16213,عسير,احد رفيده
42.87539907,18.10853137,AS16214,عسير,احد رفيده
42.89114383,18.10346519,AS16215,عسير,احد رفيده
43.1056457,18.10931153,AS16226,عسير,سراة عبيدة
43.12258492,18.10562083,AS16227,عسير,سراة عبيدة
43.13187542,18.11261008,AS16227,عسير,سراة عبيدة
43.11337589,18.11764324,AS16227,عسير,سراة عبيدة
43.14101497,18.10831452,AS16228,عسير,سراة عبيدة
43.15140497,18.10495906,AS16229,عسير,سراة عبيدة
42.80709042,18.12541629,AS16558,عسير,احد رفيده
42.82003116,18.12572743,AS16559,عسير,احد رفيده
42.83892339,18.12594043,AS16560,عسير,احد رفيده
42.85669649,18.12571777,AS16561,عسير,احد رفيده
42.86910726,18.12028346,AS16562,عسير,احد رفيده
42.86957039,18.13271465,AS16562,عسير,احد رفيده
43.10772538,18.1221547,AS16574,عسير,سراة عبيدة
43.11334017,18.12121664,AS16575,عسير,سراة عبيدة
42.78918497,18.14464419,AS16906,عسير,احد رفيده
42.80090755,18.14404365,AS16907,عسير,احد رفيده
42.8198073,18.1437913,AS16908,عسير,احد رفيده
42.83870146,18.14400453,AS16909,عسير,احد رفيده
42.85759588,18.1442159,AS16910,عسير,احد رفيده
42.87713483,18.14444069,AS16911,عسير,احد رفيده
42.88820662,18.1509439,AS16912,عسير,احد رفيده
42.7698448,18.16801862,AS17256,عسير,خميس مشيط
42.78593631,18.16170962,AS17257,عسير,احد رفيده
42.80068734,18.16163983,AS17258,عسير,احد رفيده
42.81958318,18.16185514,AS17259,عسير,احد رفيده
42.83847928,18.16206859,AS17260,عسير,احد رفيده
42.85737564,18.16228018,AS17261,عسير,احد رفيده
42.87627225,18.16248993,AS17262,عسير,احد رفيده
42.88842079,18.16458876,AS17263,عسير,احد رفيده
42.52607862,18.18473391,AS17595,عسير,ابها
42.52837937,18.18358377,AS17596,عسير,ابها
42.53926903,18.18501079,AS17596,عسير,ابها
42.56389998,18.18569708,AS17597,عسير,ابها
42.57834176,18.18397096,AS17598,عسير,ابها
42.59250188,18.18460594,AS17599,عسير,ابها
42.60460413,18.1848164,AS17600,عسير,ابها
42.73207687,18.18697889,AS17606,عسير,خميس مشيط
42.74731419,18.18093983,AS17607,عسير,خميس مشيط
42.76263994,18.18132977,AS17608,عسير,خميس مشيط
42.7815635,18.17948601,AS17609,عسير,خميس مشيط
42.80046101,18.1797034,AS17610,عسير,خميس مشيط
42.81935879,18.17991893,AS17611,عسير,احد رفيده
42.83825683,18.18013261,AS17612,عسير,احد رفيده
42.85715514,18.18034443,AS17613,عسير,احد رفيده
42.87605369,18.1805544,AS17614,عسير,احد رفيده
42.88941259,18.17734204,AS17615,عسير,احد رفيده
42.50249379,18.19801582,AS17947,عسير,ابها
42.51670891,18.1987286,AS17948,عسير,ابها
42.53563915,18.1965369,AS17949,عسير,ابها
42.55452398,18.1975815,AS17950,عسير,ابها
42.573459,18.19503286,AS17951,عسير,ابها
42.59235541,18.19527092,AS17952,عسير,ابها
42.60668743,18.19519315,AS17953,عسير,ابها
42.69242398,18.19851219,AS17957,عسير,خميس مشيط
42.7057052,18.19930478,AS17958,عسير,خميس مشيط
42.72461097,18.19898249,AS17959,عسير,خميس مشيط
42.74353685,18.19710849,AS17960,عسير,خميس مشيط
42.76243577,18.19732983,AS17961,عسير,خميس مشيط
42.78133497,18.19754931,AS17962,عسير,خميس مشيط
42.80023442,18.19776693,AS17963,عسير,خميس مشيط
42.81913415,18.1979827,AS17964,عسير,احد رفيده
42.83803413,18.1981966,AS17965,عسير,احد رفيده
42.85693438,18.19840865,AS17966,عسير,احد رفيده
42.87583488,18.19861883,AS17967,عسير,احد رفيده
42.89184414,18.19832499,AS17968,عسير,احد رفيده
42.90995018,18.20293518,AS17969,عسير,احد رفيده
42.46897633,18.21460252,AS18301,عسير,ابها
42.47867732,18.21494203,AS18302,عسير,ابها
42.49761196,18.2125701,AS18303,عسير,ابها
42.51651553,18.21236738,AS18304,عسير,ابها
42.535413,18.21261127,AS18305,عسير,ابها
42.55431076,18.21285329,AS18306,عسير,ابها
42.57320882,18.21309346,AS18307,عسير,ابها
42.59210716,18.21333177,AS18308,عسير,ابها
42.61099809,18.21413294,AS18309,عسير,ابها
42.62989355,18.2146282,AS18310,عسير,ابها
42.64874905,18.21812224,AS18311,عسير,ابها
42.66351116,18.2192495,AS18312,عسير,ابها
42.68649235,18.21454895,AS18313,عسير,خميس مشيط
42.70550324,18.21472257,AS18314,عسير,خميس مشيط
42.72440356,18.21494786,AS18315,عسير,خميس مشيط
42.74330416,18.21517129,AS18316,عسير,خميس مشيط
42.76220503,18.21539287,AS18317,عسير,خميس مشيط
42.78110617,18.21561258,AS18318,عسير,خميس مشيط
42.80000757,18.21583043,AS18319,عسير,خميس مشيط
42.81890924,18.21604642,AS18320,عسير,خميس مشيط
42.83781117,18.21626055,AS18321,عسير,احد رفيده
42.85671336,18.21647282,AS18322,عسير,احد رفيده
42.87561581,18.21668323,AS18323,عسير,احد رفيده
42.89451851,18.21689178,AS18324,عسير,احد رفيده
42.90896194,18.21588745,AS18325,عسير,احد رفيده
42.44983668,18.23495759,AS18658,عسير,ابها
42.46144356,18.22970034,AS18659,عسير,ابها
42.47846129,18.22993331,AS18660,عسير,ابها
42.4973601,18.23018117,AS18661,عسير,ابها
42.51625922,18.23042717,AS18662,عسير,ابها
42.53515863,18.23067132,AS18663,عسير,ابها
42.55405834,18.2309136,AS18664,عسير,ابها
42.57295834,18.23115402,AS18665,عسير,ابها
42.59185863,18.23139258,AS18666,عسير,ابها
42.61075921,18.23162928,AS18667,عسير,ابها
42.62966008,18.23186412,AS18668,عسير,ابها
42.64856124,18.23209709,AS18669,عسير,ابها
42.66741659,18.23578368,AS18670,عسير,ابها
42.68631445,18.23633302,AS18671,عسير,خميس مشيط
42.70526639,18.23278485,AS18672,عسير,خميس مشيط
42.72416866,18.23301039,AS18673,عسير,خميس مشيط
42.7430712,18.23323405,AS18674,عسير,خميس مشيط
42.76197402,18.23345586,AS18675,عسير,خميس مشيط
42.7808771,18.23367581,AS18676,عسير,خميس مشيط
42.79978045,18.23389389,AS18677,عسير,خميس مشيط
42.81868407,18.23411011,AS18678,عسير,خميس مشيط
42.83758795,18.23432447,AS18679,عسير,خميس مشيط
42.85649208,18.23453696,AS18680,عسير,خميس مشيط
42.87539648,18.2347476,AS18681,عسير,احد رفيده
42.89073369,18.23637785,AS18682,عسير,احد رفيده
42.90401434,18.22627433,AS18683,عسير,احد رفيده
42.44724952,18.25147907,AS19019,عسير,ابها
42.45924288,18.25169275,AS19020,عسير,ابها
42.47820078,18.24799254,AS19021,عسير,ابها
42.49710154,18.24824066,AS19022,عسير,ابها
42.5160026,18.24848693,AS19023,عسير,ابها
42.53490396,18.24873133,AS19024,عسير,ابها
42.55380562,18.24897387,AS19025,عسير,ابها
42.57270757,18.24921454,AS19026,عسير,ابها
42.59160981,18.24945335,AS19027,عسير,ابها
42.61051234,18.2496903,AS19028,عسير,ابها
42.62941516,18.24992539,AS19029,عسير,ابها
42.64831826,18.25015861,AS19030,عسير,ابها
42.66722165,18.25038997,AS19031,عسير,خميس مشيط
42.68612531,18.25061947,AS19032,عسير,خميس مشيط
42.70502926,18.2508471,AS19033,عسير,خميس مشيط
42.72393348,18.25107287,AS19034,عسير,خميس مشيط
42.74283797,18.25129678,AS19035,عسير,خميس مشيط
42.76174274,18.25151882,AS19036,عسير,خميس مشيط
42.78064777,18.251739,AS19037,عسير,خميس مشيط
42.79955307,18.25195731,AS19038,عسير,خميس مشيط
42.81845864,18.25217376,AS19039,عسير,خميس مشيط
42.83736446,18.25238835,AS19040,عسير,خميس مشيط
42.85627606,18.25215234,AS19041,عسير,خميس مشيط
42.87357186,18.25106961,AS19042,عسير,احد رفيده
42.88651997,18.24697571,AS19043,عسير,احد رفيده
42.44532739,18.26209435,AS19382,عسير,ابها
42.44944637,18.26878375,AS19382,عسير,ابها
42.45909539,18.26182955,AS19383,عسير,ابها
42.47793997,18.26605173,AS19384,عسير,ابها
42.49684268,18.26630012,AS19385,عسير,ابها
42.51574569,18.26654664,AS19386,عسير,ابها
42.53465711,18.2662176,AS19387,عسير,ابها
42.55355261,18.2670341,AS19388,عسير,ابها
42.57245651,18.26727503,AS19389,عسير,ابها
42.5913607,18.26751409,AS19390,عسير,ابها
42.61026518,18.26775129,AS19391,عسير,ابها
42.62916995,18.26798663,AS19392,عسير,ابها
42.648075,18.2682201,AS19393,عسير,ابها
42.66698034,18.2684517,AS19394,عسير,خميس مشيط
42.68588596,18.26868144,AS19395,عسير,خميس مشيط
42.70479185,18.26890932,AS19396,عسير,خميس مشيط
42.72369803,18.26913532,AS19397,عسير,خميس مشيط
42.74260447,18.26935947,AS19398,عسير,خميس مشيط
42.76151119,18.26958174,AS19399,عسير,خميس مشيط
42.78041817,18.26980215,AS19400,عسير,خميس مشيط
42.79932543,18.2700207,AS19401,عسير,خميس مشيط
42.81823294,18.27023738,AS19402,عسير,خميس مشيط
42.83714072,18.27045219,AS19403,عسير,خميس مشيط
42.85381322,18.27056651,AS19404,عسير,خميس مشيط
42.46263254,18.28381705,AS19748,عسير,ابها
42.48313111,18.2841392,AS19749,عسير,ابها
42.49664878,18.27981442,AS19750,عسير,ابها
42.51448397,18.28572164,AS19751,عسير,ابها
42.52839282,18.27822809,AS19752,عسير,ابها
42.5434918,18.27851722,AS19752,عسير,ابها
42.55637805,18.28522964,AS19753,عسير,ابها
42.57220516,18.28533547,AS19754,عسير,ابها
42.5911113,18.28557479,AS19755,عسير,ابها
42.61001773,18.28581224,AS19756,عسير,ابها
42.62892446,18.28604783,AS19757,عسير,ابها
42.64783146,18.28628154,AS19758,عسير,خميس مشيط
42.66673875,18.28651339,AS19759,عسير,خميس مشيط
42.68564632,18.28674338,AS19760,عسير,خميس مشيط
42.70455417,18.28697149,AS19761,عسير,خميس مشيط
42.7234623,18.28719774,AS19762,عسير,خميس مشيط
42.7423707,18.28742212,AS19763,عسير,خميس مشيط
42.76127937,18.28764463,AS19764,عسير,خميس مشيط
42.78018831,18.28786527,AS19765,عسير,خميس مشيط
42.79909751,18.28808405,AS19766,عسير,خميس مشيط
42.81800699,18.28830095,AS19767,عسير,خميس مشيط
42.83691672,18.28851599,AS19768,عسير,خميس مشيط
42.8508645,18.28744169,AS19769,عسير,خميس مشيط
42.46773232,18.29370729,AS20116,عسير,ابها
42.47236623,18.29552415,AS20117,عسير,ابها
42.55434674,18.30267838,AS20121,عسير,ابها
42.57196002,18.30292899,AS20122,عسير,ابها
42.59086161,18.30363546,AS20123,عسير,ابها
42.60977,18.30387316,AS20124,عسير,ابها
42.62867868,18.30410899,AS20125,عسير,ابها
42.64758764,18.30434295,AS20126,عسير,خميس مشيط
42.66649688,18.30457505,AS20127,عسير,خميس مشيط
42.68540641,18.30480527,AS20128,عسير,خميس مشيط
42.70431622,18.30503363,AS20129,عسير,خميس مشيط
42.7232263,18.30526011,AS20130,عسير,خميس مشيط
42.74213665,18.30548473,AS20131,عسير,خميس مشيط
42.76104728,18.30570748,AS20132,عسير,خميس مشيط
42.77995817,18.30592835,AS20133,عسير,خميس مشيط
42.79886934,18.30614736,AS20134,عسير,خميس مشيط
42.81778077,18.30636449,AS20135,عسير,خميس مشيط
42.83662653,18.30955606,AS20136,عسير,خميس مشيط
42.84630097,18.30107989,AS20137,عسير,خميس مشيط
41.89733268,18.3129341,AS20456,عسير,بحر ابوسكينه (خميس البحر)
41.9059593,18.31347493,AS20457,عسير,بحر ابوسكينه (خميس البحر)
42.57825324,18.31329726,AS20492,عسير,ابها
42.59240132,18.31555056,AS20493,عسير,ابها
42.61286998,18.32411122,AS20494,عسير,ابها
42.62843261,18.32217011,AS20495,عسير,ابها
42.64734353,18.32240433,AS20496,عسير,خميس مشيط
42.66625474,18.32263666,AS20497,عسير,خميس مشيط
42.68516622,18.32286713,AS20498,عسير,خميس مشيط
42.70407798,18.32309573,AS20499,عسير,خميس مشيط
42.72299002,18.32332245,AS20500,عسير,خميس مشيط
42.74190233,18.32354731,AS20501,عسير,خميس مشيط
42.76081492,18.32377029,AS20502,عسير,خميس مشيط
42.77972777,18.3239914,AS20503,عسير,خميس مشيط
42.7986409,18.32421063,AS20504,عسير,خميس مشيط
42.81755428,18.324428,AS20505,عسير,خميس مشيط
42.83222784,18.32462071,AS20506,عسير,خميس مشيط
41.89887786,18.32838776,AS20828,عسير,بحر ابوسكينه (خميس البحر)
41.90973549,18.32958029,AS20829,عسير,بحر ابوسكينه (خميس البحر)
41.91924895,18.32947488,AS20830,عسير,بحر ابوسكينه (خميس البحر)
41.92081392,18.33578059,AS20830,عسير,بحر ابوسكينه (خميس البحر)
42.6181961,18.33202094,AS20866,عسير,خميس مشيط
42.61859061,18.33826478,AS20866,عسير,خميس مشيط
42.61620702,18.34649768,AS20866,عسير,خميس مشيط
42.62826893,18.34044505,AS20867,عسير,خميس مشيط
42.64709914,18.34046566,AS20868,عسير,خميس مشيط
42.6660123,18.34069824,AS20869,عسير,خميس مشيط
42.68492575,18.34092895,AS20870,عسير,خميس مشيط
42.70383947,18.34115779,AS20871,عسير,خميس مشيط
42.72275347,18.34138476,AS20872,عسير,خميس مشيط
42.74166775,18.34160985,AS20873,عسير,خميس مشيط
42.76058229,18.34183306,AS20874,عسير,خميس مشيط
42.77949711,18.3420544,AS20875,عسير,خميس مشيط
42.79841219,18.34227387,AS20876,عسير,خميس مشيط
42.81732754,18.34249147,AS20877,عسير,خميس مشيط
42.83270427,18.34240254,AS20878,عسير,سنعبره
41.91424219,18.34824937,AS21204,عسير,بحر ابوسكينه (خميس البحر)
41.92035007,18.34457879,AS21205,عسير,بحر ابوسكينه (خميس البحر)
42.59858871,18.36330338,AS21240,عسير,خميس مشيط
42.60993202,18.35705738,AS21241,عسير,خميس مشيط
42.62793963,18.35829225,AS21242,عسير,خميس مشيط
42.64685447,18.35852696,AS21243,عسير,خميس مشيط
42.66576959,18.35875979,AS21244,عسير,خميس مشيط
42.684685,18.35899074,AS21245,عسير,خميس مشيط
42.70360069,18.35921982,AS21246,عسير,خميس مشيط
42.72251665,18.35944702,AS21247,عسير,خميس مشيط
42.74143289,18.35967235,AS21248,عسير,خميس مشيط
42.76034939,18.3598958,AS21249,عسير,خميس مشيط
42.77926617,18.36011737,AS21250,عسير,خميس مشيط
42.79820178,18.35887343,AS21251,عسير,خميس مشيط
42.81712763,18.35839988,AS21252,عسير,سنعبره
42.82884886,18.35827259,AS21253,عسير,سنعبره
41.91421205,18.36161342,AS21580,عسير,بحر ابوسكينه (خميس البحر)
42.61009583,18.37634749,AS21617,عسير,خميس مشيط
42.6276927,18.37635327,AS21618,عسير,خميس مشيط
42.64660951,18.37658822,AS21619,عسير,خميس مشيط
42.6655266,18.37682129,AS21620,عسير,خميس مشيط
42.68444397,18.37705249,AS21621,عسير,خميس مشيط
42.70336162,18.37728181,AS21622,عسير,خميس مشيط
42.72227955,18.37750925,AS21623,عسير,خميس مشيط
42.74119775,18.37773481,AS21624,عسير,خميس مشيط
42.76011623,18.3779585,AS21625,عسير,خميس مشيط
42.77903497,18.37818031,AS21626,عسير,خميس مشيط
42.79403717,18.37810498,AS21627,عسير,خميس مشيط
42.81972334,18.37290541,AS21628,عسير,سنعبره
42.61557216,18.38991233,AS21995,عسير,خميس مشيط
42.61716895,18.40264969,AS21995,عسير,خميس مشيط
42.6113589,18.40323669,AS21995,عسير,خميس مشيط
42.63222561,18.39441112,AS21996,عسير,خميس مشيط
42.62046074,18.40111719,AS21996,عسير,خميس مشيط
42.64637489,18.39386793,AS21997,عسير,خميس مشيط
42.66528333,18.39488276,AS21998,عسير,خميس مشيط
42.68420267,18.3951142,AS21999,عسير,خميس مشيط
42.70312228,18.39534376,AS22000,عسير,خميس مشيط
42.72204218,18.39557144,AS22001,عسير,خميس مشيط
42.74096646,18.39548169,AS22002,عسير,خميس مشيط
42.75992887,18.39245777,AS22003,عسير,خميس مشيط
42.77718728,18.39441781,AS22004,عسير,خميس مشيط
42.78880547,18.38902649,AS22005,عسير,خميس مشيط
42.61042093,18.41259721,AS22376,عسير,خميس مشيط
42.6317576,18.41263738,AS22377,عسير,خميس مشيط
42.63601014,18.40456373,AS22377,عسير,خميس مشيط
42.6384101,18.40468494,AS22378,عسير,خميس مشيط
42.64525738,18.41272788,AS22378,عسير,خميس مشيط
42.66857191,18.4127268,AS22379,عسير,خميس مشيط
42.68396108,18.41317587,AS22380,عسير,خميس مشيط
42.70288267,18.41340567,AS22381,عسير,خميس مشيط
42.72180453,18.41363359,AS22382,عسير,خميس مشيط
42.73876687,18.41389669,AS22383,عسير,خميس مشيط
42.59802688,18.43708932,AS22760,عسير,خميس مشيط
42.6084808,18.42795998,AS22761,عسير,خميس مشيط
42.62695022,18.43053608,AS22762,عسير,خميس مشيط
42.64049711,18.43041274,AS22763,عسير,خميس مشيط
42.67043036,18.43085447,AS22764,عسير,خميس مشيط
42.68371921,18.43123751,AS22765,عسير,خميس مشيط
42.70268898,18.4279905,AS22766,عسير,خميس مشيط
42.72160198,18.42901231,AS22767,عسير,خميس مشيط
42.73422955,18.43394912,AS22768,عسير,خميس مشيط
42.59619537,18.44891001,AS23148,عسير,خميس مشيط
42.60777776,18.44835912,AS23149,عسير,خميس مشيط
42.62670216,18.44859694,AS23150,عسير,خميس مشيط
42.64442659,18.44926945,AS23151,عسير,الجنفور
42.67160674,18.4427959,AS23152,عسير,الجنفور
42.66448081,18.45431723,AS23152,عسير,الجنفور
42.68407926,18.44955912,AS23153,عسير,الجنفور
42.69318838,18.44071041,AS23154,عسير,خميس مشيط
42.69365617,18.45208623,AS23154,عسير,خميس مشيط
42.0631729,18.46563349,AS23507,عسير,محائل
42.07249522,18.46573244,AS23508,عسير,محائل
42.59348505,18.46599465,AS23535,عسير,الجنفور
42.60752743,18.4664197,AS23536,عسير,الجنفور
42.6264538,18.46665777,AS23537,عسير,الجنفور
42.64538047,18.46689396,AS23538,عسير,الجنفور
42.66430742,18.46712826,AS23539,عسير,الجنفور
42.68323465,18.46736067,AS23540,عسير,الجنفور
42.69493649,18.4676357,AS23541,عسير,الجنفور
42.04759987,18.48127806,AS23896,عسير,محائل
42.05805333,18.4769844,AS23897,عسير,محائل
42.0715801,18.47161197,AS23898,عسير,محائل
42.06867235,18.48505693,AS23898,عسير,محائل
42.57872275,18.48765375,AS23924,عسير,الجنفور
42.57107067,18.49014833,AS23924,عسير,الجنفور
42.58869225,18.484102,AS23925,عسير,الجنفور
42.60727681,18.48448024,AS23926,عسير,الجنفور
42.62620517,18.48471856,AS23927,عسير,الجنفور
42.64513381,18.48495499,AS23928,عسير,الجنفور
42.66406273,18.48518954,AS23929,عسير,الجنفور
42.68299194,18.48542219,AS23930,عسير,الجنفور
42.69400955,18.48406457,AS23931,عسير,الجنفور
43.23945047,18.49806431,AS23959,عسير,فرعه طريب
43.24638376,18.49651563,AS23960,عسير,فرعه طريب
42.04644128,18.49420684,AS24288,عسير,محائل
42.0581812,18.49480025,AS24289,عسير,محائل
42.07219118,18.496216,AS24290,عسير,محائل
42.55906523,18.50264102,AS24315,عسير,الجنفور
42.56916872,18.50187281,AS24316,عسير,الجنفور
42.58740347,18.50188566,AS24317,عسير,الجنفور
42.60951255,18.49779443,AS24318,عسير,الجنفور
42.62468437,18.50029645,AS24319,عسير,الجنفور
42.64933171,18.50129253,AS24320,عسير,الجنفور
42.66384397,18.50132019,AS24321,عسير,الجنفور
42.68279663,18.49994243,AS24322,عسير,الجنفور
42.69346884,18.500896,AS24323,عسير,الجنفور
43.18301441,18.51506406,AS24348,عسير,فرعه طريب
